Organization,Link,Date Scraped,Type
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-12-03-suncor-energy-announces-2013-capital-spending-plan-and-production-outlook-en.pdf?modified=20210902050717,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-11-16-suncor-energy-completes-scheduled-maintenance-at-commerce-city-refinery-en.pdf?modified=20210902050716,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-11-13-suncor-energy-declares-dividend-en.pdf?modified=20210902050715,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-11-09-suncor-energy-to-present-at-the-bank-of-america-merrill-lynch-global-energy-conference-en.pdf?modified=20210902050715,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-10-31-suncor-energy-reports-2012-third-quarter-results-en.pdf?modified=20210902050714,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-10-24-suncor-energy-to-release-third-quarter-2012-financial-results-en.pdf?modified=20210902050713,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-10-22-suncor-energy-provides-update-on-firebag-operations-en.pdf?modified=20210902050712,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-09-21-suncor-energy-announces-automatic-share-repurchase-plan-en.pdf?modified=20210902050711,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-09-17-suncor-energy-announces-normal-course-issuer-bid-en.pdf?modified=20210902050710,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-08-30-suncor-energy-to-present-at-the-2012-barclays-capital-ceo-energy-power-conference-en.pdf?modified=20210902050709,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-25-suncor-energy-declares-dividend-en.pdf?modified=20210902050708,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-24-suncor-energy-and-canadas-sport-hall-of-fame-unveil-new-olympic-paralympic-flag-bearer-en.pdf?modified=20210902050706,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-24-suncor-energy-reports-2012-second-quarter-results-en.pdf?modified=20210902050707,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-18-suncor-energy-releases-2012-report-on-sustainability-en.pdf?modified=20210902050706,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-17-suncor-energy-to-release-second-quarter-2012-financial-results-en.pdf?modified=20210902050705,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-06-20-alberta-oil-sands-and-construction-industries-launch-drug-alcohol-risk-reduction-pilot-en.pdf?modified=20210902050704,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-06-19-suncor-energy-extends-commitment-to-support-canadian-paralympic-movement-en.pdf?modified=20210902050704,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-06-14-suncor-energy-officially-opens-wintering-hills-wind-power-project-en.pdf?modified=20210902050703,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-05-14-suncor-announces-option-writing-program-in-connection-with-normal-course-issuer-bid-en.pdf?modified=20210902050702,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-05-01-suncor-energy-shareholders-approve-all-resolutions-at-annual-general-meeting-en.pdf?modified=20210902050702,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-30-suncor-energy-increases-dividend-en.pdf?modified=20210902050701,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-30-suncor-energy-reports-2012-first-quarter-results-en.pdf?modified=20210902050701,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-24-petro-canadas-face-program-supports-big-dreams-en.pdf?modified=20210902050659,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-17-suncor-energy-to-release-first-quarter-2012-financial-results-and-hold-agm-en.pdf?modified=20210902050659,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-16-suncor-energy-completes-maintenance-on-oil-sands-upgrader-en.pdf?modified=20210902050658,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-13-suncor-energy-consents-to-fine-with-competition-bureau-en.pdf?modified=20210902050657,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-03-22-suncor-energy-recognized-for-leading-by-metrics-safety-program-en.pdf?modified=20210902050657,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-03-13-suncor-energy-reports-unplanned-maintenance-on-oil-sands-upgrader-en.pdf?modified=20210902050656,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-03-01-suncor-energy-to-file-annual-disclosure-documents-en.pdf?modified=20210902050655,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-02-28-suncor-energy-announces-automatic-share-repurchase-plan-en.pdf?modified=20210902050654,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-02-23-suncor-energy-announces-normal-course-issuer-bid-en.pdf?modified=20210902050653,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-02-02-suncor-energy-declares-dividend-en.pdf?modified=20210902050652,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-01-31-suncor-energy-reports-2011-fourth-quarter-results-en.pdf?modified=20210902050651,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-01-25-suncor-energy-to-release-fourth-quarter-2011-financial-results-en.pdf?modified=20210902050650,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-22-suncor-energy-recognized-by-industry-association-for-commitment-to-biofuels-en.pdf?modified=20210902050649,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-14-suncor-energys-raymond-floyd-inducted-into-manufacturing-hall-of-fame-en.pdf?modified=20210902050648,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-11-suncor-energy-announces-withdrawal-from-syria-en.pdf?modified=20210902050648,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-06-suncor-energy-announces-senior-executive-team-en.pdf?modified=20210902050647,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-01-suncor-energy-announces-rick-george-transition-plan-and-retirement-en.pdf?modified=20210902050645,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-01-thousands-of-teddy-bears-are-making-the-journey-to-kids-in-need-en.pdf?modified=20210902050646,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-30-suncor-energy-one-day-blitz-kicks-off-holiday-fundraising-campaign-to-help-food-bank-en.pdf?modified=20210902050645,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-28-suncor-energy-employees-teddy-bears-and-a-life-size-nutcracker-help-families-in-need-en.pdf?modified=20210902050644,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-17-new-era-for-community-investment-at-suncor-energy-en.pdf?modified=20210902050643,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-14-suncor-energy-completes-maintenance-on-terra-nova-fpso-en.pdf?modified=20210902050643,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-08-suncor-energy-announces-2012-capital-spending-plan-and-production-outlook-en.pdf?modified=20210902050642,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-07-suncor-energy-declares-dividend-en.pdf?modified=20210902050641,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-03-suncor-energy-reports-2011-third-quarter-results-en.pdf?modified=20210902050641,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-10-27-suncor-energy-to-release-third-quarter-2011-financial-results-en.pdf?modified=20210902050640,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-10-13-suncor-energy-ranked-top-canadian-firm-for-climate-change-disclosure-en.pdf?modified=20210902050639,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-10-06-mayor-nenshi-discusses-poverty-reduction-at-tamarack-institute-honoring-jane-jacobs-en.pdf?modified=20210902050638,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-10-04-tamarack-institute-and-mayor-nenshi-celebrate-urbanist-jane-jacobs-en.pdf?modified=20210902050638,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-09-29-suncor-energy-street-hockey-challenge-helps-united-way-bring-out-the-kid-in-you-en.pdf?modified=20210902050638,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/images/shared/community-news-files/2011-09-23-suncor-energy-plants-five-millionth-tree-at-oil-sands-en.pdf?modified=20210930173341,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-09-15-suncor-energy-announces-automatic-share-repurchase-plan-en.pdf?modified=20210902050637,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-08-30-suncor-energy-to-present-at-the-2011-barclays-capital-ceo-energy-power-conference-en.pdf?modified=20210902050637,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-08-30-suncor-energy-announces-normal-course-issuer-bid-en.pdf?modified=20210902050636,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-08-01-fatal-incident-on-suncor-site-en.pdf?modified=20210902050635,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-07-28-suncor-energy-reports-2011-second-quarter-results-en.pdf?modified=20210902050634,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-07-26-suncor-energy-declares-dividend-en.pdf?modified=20210902050633,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-07-22-suncor-energy-releases-2011-report-on-sustainability-en.pdf?modified=20210902050633,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-07-21-suncor-energy-to-release-second-quarter-2011-financial-results-en.pdf?modified=20210902050632,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-06-16-suncor-energy-receives-emerald-challenge-award-en.pdf?modified=20210902050631,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-06-07-suncor-st-clair-ethanol-plant-safely-achieves-one-billion-litre-production-milestone-en.pdf?modified=20210902050631,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-05-26-in-remembrance-of-a-fellow-worker-en.pdf?modified=20210902050630,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-05-03-suncor-energy-reports-2011-first-quarter-results-en.pdf?modified=20210902050629,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-05-03-suncor-energy-shareholders-approve-all-resolutions-at-annual-general-meeting-en.pdf?modified=20210902050629,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-05-02-suncor-energy-increases-dividend-en.pdf?modified=20210902050627,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-04-26-suncor-energy-to-release-first-quarter-2011-financial-results-and-hold-agm-en.pdf?modified=20210902050626,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-25-suncor-energy-doubles-production-capacity-at-st-clair-ethanol-plant-en.pdf?modified=20210902050625,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-24-suncor-energy-recognized-for-exceptional-environment-performance-en.pdf?modified=20210902050625,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-22-suncor-energy-finalizes-strategic-alliance-with-total-e-p-canada-ltd-en.pdf?modified=20210902050624,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/images/shared/community-news-files/2011-03-14-fmm-community-conference-en.pdf?modified=20210930173332,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-04-suncor-energy-recognized-for-reclamation-efforts-en.pdf?modified=20210902050623,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-03-suncor-energy-files-annual-disclosure-documents-en.pdf?modified=20210902050622,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-03-suncor-energy-reports-2010-fourth-quarter-results-en.pdf?modified=20210902050623,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-02-01-suncor-energy-declares-dividend-en.pdf?modified=20210902050621,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-01-26-suncor-energy-to-release-fourth-quarter-2010-financial-results-en.pdf?modified=20210902050620,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-01-19-suncor-energy-announces-senior-executive-appointments-and-organizational-changes-en.pdf?modified=20210902050619,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-01-07-suncor-energy-reports-oil-sands-production-numbers-for-december-2010-en.pdf?modified=20210902050619,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-12-17-suncor-energy-unveils-ten-year-growth-strategy-en.pdf?modified=20210902050617,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-12-16-suncor-energy-to-release-2011-guidance-and-strategic-growth-update-en.pdf?modified=20210902050617,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-12-02-suncor-energy-reports-oil-sands-production-numbers-for-november-2010-en.pdf?modified=20210902050616,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-12-01-janice-odegaard-appointed-suncor-energy-senior-vice-president-and-general-counsel-en.pdf?modified=20210902050615,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-11-17-suncor-energy-recognized-for-innovative-tailings-management-process-en.pdf?modified=20210902050614,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-11-09-suncor-energy-declares-dividend-en.pdf?modified=20210902050614,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-11-04-suncor-energy-reports-2010-third-quarter-results-en.pdf?modified=20210902050613,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-11-04-suncor-energy-reports-oil-sands-production-numbers-for-october-2010-en.pdf?modified=20210902050613,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-10-28-suncor-energy-to-release-third-quarter-2010-financial-results-en.pdf?modified=20210902050612,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-10-07-suncor-energy-reports-oil-sands-production-numbers-for-september-2010-en.pdf?modified=20210902050611,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-09-29-suncor-energy-responds-to-spill-at-montreal-refinery-port-facilities-media-advisory-en.pdf?modified=20210902050610,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-09-23-suncor-energy-completes-surface-reclamation-of-first-tailings-pond-en.pdf?modified=20210902050609,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-09-22-suncor-energy-advances-wintering-hills-wind-power-project-en.pdf?modified=20210902050608,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-09-21-suncor-energy-to-commemorate-surface-reclamation-of-first-tailings-pond-en.pdf?modified=20210902050607,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-09-08-suncor-energy-agrees-to-sell-non-core-uk-north-sea-assets-en.pdf?modified=20210902050606,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-09-08-suncor-energy-reports-august-production-updates-planned-maintenance-activities-en.pdf?modified=20210902050606,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-08-19-suncor-energy-reports-oil-sands-hydrogen-unit-outage-en.pdf?modified=20210902050605,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-08-17-suncor-energy-releases-2010-report-on-sustainability-en.pdf?modified=20210902050604,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-08-12-suncor-energy-agrees-to-sell-non-core-wildcat-hills-assets-in-alberta-en.pdf?modified=20210902050603,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-08-05-suncor-energy-reports-oil-sands-production-numbers-for-july-2010-en.pdf?modified=20210902050603,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-07-29-suncor-energy-reports-2010-second-quarter-results-strategy-on-track-en.pdf?modified=20210902050602,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-07-27-suncor-energy-declares-dividend-en.pdf?modified=20210902050601,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-07-06-suncor-energy-reports-oil-sands-production-numbers-for-june-2010-en.pdf?modified=20210902050600,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-07-06-suncor-energy-reports-oil-sands-production-numbers-for-june-2010-en.pdf?modified=20210902050600,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-07-02-suncor-energy-and-partners-receive-funding-for-clean-technology-research-projects-en.pdf?modified=20210902050559,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-06-23-suncor-energy-agrees-to-sell-non-core-bearberry-and-ricinus-assets-in-alberta-en.pdf?modified=20210902050558,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-06-21-suncor-energy-to-host-2010-legacy-totem-pole-welcoming-ceremony-en.pdf?modified=20210902050558,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-06-17-suncor-energy-receives-regulatory-approval-for-tailings-management-plan-en.pdf?modified=20210902050557,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-06-14-suncor-energy-agrees-to-sell-petro-canada-netherlands-b-v-en.pdf?modified=20210902050556,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-06-07-suncor-receives-regulatory-approval-to-develop-wintering-hills-wind-power-project-en.pdf?modified=20210902050555,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-06-03-suncor-energy-reports-oil-sands-production-numbers-for-may-2010-en.pdf?modified=20210902050555,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-05-04-agm-suncor-energy-shareholders-approve-all-resolutions-at-annual-meeting-en.pdf?modified=20210902050553,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-05-04-suncor-energy-reports-2010-first-quarter-results-en.pdf?modified=20210902050554,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-05-03-suncor-energy-declares-dividend-en.pdf?modified=20210902050552,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-05-03-suncor-energy-reports-oil-sands-production-numbers-for-april-2010-en.pdf?modified=20210902050552,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-04-27-suncor-energy-to-release-first-quarter-2010-financial-results-and-hold-annual-meeting-en.pdf?modified=20210902050551,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-04-19-suncor-energy-achieves-first-commercial-gas-from-the-ebla-development-in-syria-en.pdf?modified=20210902050550,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-04-01-suncor-energy-completes-maintenance-at-oil-sands-upgrader-en.pdf?modified=20210902050549,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-03-22-suncor-energy-agrees-to-sell-non-core-rosevear-and-pine-creek-assets-en.pdf?modified=20210902050548,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-03-18-suncor-energy-firebag-in-situ-expansion-approved-by-alberta-ercb-en.pdf?modified=20210902050547,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-03-08-suncor-energy-reports-oil-sands-production-numbers-for-february-2010-en.pdf?modified=20210902050546,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-03-05-suncor-energy-files-annual-disclosure-documents-en.pdf?modified=20210902050545,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-02-25-suncor-energy-agrees-to-sell-non-core-assets-in-trinidad-and-tobago-en.pdf?modified=20210902050545,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-02-22-suncor-energy-reports-planned-repair-schedule-for-damaged-upgrader-en.pdf?modified=20210902050544,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-02-11-suncor-energy-reports-oil-sands-production-numbers-for-january-2010-en.pdf?modified=20210902050543,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-03-09-suncor-energy-agrees-to-sell-non-core-assets-in-northeast-bc-en.pdf?modified=20210902050546,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-02-09-suncor-energy-responds-to-fire-at-oil-sands-upgrader-en.pdf?modified=20210902050542,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-02-04-suncor-energy-declares-dividend-en.pdf?modified=20210902050541,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-02-02-suncor-energy-reports-financial-results-for-2009-and-operational-goals-for-2010-en.pdf?modified=20210902050540,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-01-26-suncor-energy-to-release-fourth-quarter-2009-financial-results-en.pdf?modified=20210902050539,10/27/2025,pdf
